File Name:,G:\PUM\DATA\MicroPEM_010318_160408raw.csv
Download Date:,01/03/2018
Total Download Time (s):,3.3

Device Serial #:,RTI321177N
Date/Time Hardware:,5/24/2016
Date/Time Software:,1/27/2017,v2.0.6236.20371
Participant ID#:,
Filter ID#:,S000000
Participant Weight (kg),NA
Inlet Aerosol Size:,PM2.5
Laser Cycling Variables:Delay - Sampling time - Off time,1,1,8
System Times,No cycling - Always On
Sensor,Slope,Offset,Log Interval,High Target (ref only),Low target (ref only)
Nephelometer,3.0000,87,10
Temperature,1.0000,53,30
Humidity,1.0000,-8,10
Inlet Pressure,4095.0000,0,30,1920,1408
Orifice Pressure,4095.0000,0,30,1920,1408
Flow,,,30,900,200,0.5
Accelerometer,,,30
Battery,,,60
Ventilation,NA,NA

Date,Time,RH-Corrected Nephelometer,RH-Corrected Nephelometer HR,Temp,RH,Battery,Inlet Press,Orifice Press,Flow,X-axis,Y-axis,Z-axis,Vector Sum Composite,ShutDownReason,Wearing Compliance,ValidityWearingCompliance validation
Date,Time,μg/m³,μg/m³,C,%,V,in H2O,in H2O,Lpm,g-unit,g-unit,g-unit,g-unit,,0=valid, 1=questionable, 2=invalid,0=valid, 1=questionable, 2=invalid

5/24/2016,11:50:30,14.473,15.920,,31.6,,,,,1.00,0.00,0.01,1.00,,,
5/24/2016,11:50:40,11.587,13.035,22.5,31.3,,1.95,0.81,0.50,,,,,,,
5/24/2016,11:50:50,17.347,18.792,,32.0,,,,,,,,,,,
5/24/2016,11:51:00,17.369,17.369,,31.5,,,,,1.00,0.00,0.02,1.00,,,
5/24/2016,11:51:10,20.171,23.052,22.5,33.2,4.6,1.95,0.81,0.50,,,,,,,
5/24/2016,11:51:20,11.506,11.506,,33.7,,,,,,,,,,,
5/24/2016,11:51:30,11.535,12.977,,32.9,,,,,1.00,0.00,0.01,1.00,,,
5/24/2016,11:51:40,17.315,18.758,22.5,32.7,,1.95,0.81,0.50,,,,,,,
5/24/2016,11:51:50,20.180,20.180,,33.0,,,,,,,,,,,
5/24/2016,11:52:00,20.100,20.100,,34.3,,,,,1.00,0.00,0.01,1.00,,,
5/24/2016,11:52:10,11.487,12.923,22.5,34.3,4.6,1.95,0.80,0.50,,,,,,,
5/24/2016,11:52:20,11.456,12.888,,35.1,,,,,,,,,,,
5/24/2016,11:52:30,14.334,15.768,,34.8,,,,,1.00,0.00,0.01,1.00,,,
5/24/2016,11:52:40,14.327,14.327,22.5,35.0,,1.94,0.81,0.50,,,,,,,
5/24/2016,11:52:50,17.188,17.188,,35.0,,,,,,,,,,,
5/24/2016,11:53:00,11.462,12.894,,35.0,,,,,1.00,0.00,0.02,1.00,,,
5/24/2016,11:53:10,17.233,18.669,22.4,34.2,4.6,1.94,0.81,0.50,,,,,,,
5/24/2016,11:53:20,11.486,11.486,,34.3,,,,,,,,,,,
5/24/2016,11:53:30,17.203,17.203,,34.8,,,,,1.00,0.00,0.01,1.00,,,
5/24/2016,11:53:40,8.579,10.009,22.5,35.6,,1.94,0.82,0.50,,,,,,,
5/24/2016,11:53:50,17.171,18.602,,35.3,,,,,,,,,,,
5/24/2016,11:54:00,11.434,12.863,,35.7,,,,,1.00,0.00,0.01,1.00,,,
5/24/2016,11:54:10,17.186,17.186,22.6,35.1,4.6,1.95,0.81,0.50,,,,,,,
5/24/2016,11:54:20,11.429,11.429,,35.8,,,,,,,,,,,
5/24/2016,11:54:30,11.437,12.866,,35.6,,,,,1.00,0.00,0.01,1.00,,,
5/24/2016,11:54:40,11.479,11.479,22.7,34.5,,1.94,0.81,0.50,,,,,,,
5/24/2016,11:54:50,11.486,12.921,,34.3,,,,,,,,,,,
5/24/2016,11:55:00,14.418,14.418,,32.9,,,,,1.00,0.00,0.01,1.00,,,
5/24/2016,11:55:10,14.398,14.398,22.5,33.4,4.6,1.95,0.81,0.50,,,,,,,
5/24/2016,11:55:20,8.649,10.090,,33.0,,,,,,,,,,,
5/24/2016,11:55:30,11.552,12.996,,32.4,,,,,1.00,0.00,0.01,1.00,,,
5/24/2016,11:55:40,17.339,18.784,22.6,32.2,,1.94,0.81,0.50,,,,,,,
5/24/2016,11:55:50,11.562,11.562,,32.1,,,,,,,,,,,
5/24/2016,11:56:00,11.553,14.442,,32.3,,,,,1.00,0.00,0.01,1.00,,,
5/24/2016,11:56:10,14.448,17.337,22.5,32.2,4.5,1.95,0.81,0.50,,,,,,,
5/24/2016,11:56:20,17.373,20.268,,31.5,,,,,,,,,,,
5/24/2016,11:56:30,11.568,13.014,,31.9,,,,,1.00,0.00,0.01,1.00,,,
5/24/2016,11:56:40,14.485,14.485,22.6,31.3,,1.95,0.82,0.50,,,,,,,
5/24/2016,11:56:50,14.480,17.376,,31.4,,,,,,,,,,,
5/24/2016,11:57:00,11.594,14.492,,31.1,,,,,1.00,0.00,0.01,1.00,,,
5/24/2016,11:57:10,11.593,13.042,22.4,31.1,4.6,1.95,0.82,0.50,,,,,,,
5/24/2016,11:57:20,11.615,13.067,,30.4,,,,,,,,,,,
5/24/2016,11:57:30,14.523,17.427,,30.3,,,,,1.00,0.00,0.01,1.00,,,
5/24/2016,11:57:40,14.510,15.961,22.5,30.6,,1.94,0.81,0.50,,,,,,,
5/24/2016,11:57:50,40.619,40.619,,30.7,,,,,,,,,,,
5/24/2016,11:58:00,11.558,14.448,,32.2,,,,,1.00,0.00,0.02,1.00,,,
5/24/2016,11:58:10,20.238,23.129,22.4,32.0,4.6,1.94,0.81,0.50,,,,,,,
5/24/2016,11:58:20,11.593,11.593,,31.1,,,,,,,,,,,
5/24/2016,11:58:30,14.498,14.498,,30.9,,,,,1.00,0.00,0.02,1.00,,,
5/24/2016,11:58:40,23.243,23.243,22.5,30.2,,1.94,0.81,0.50,,,,,,,
5/24/2016,11:58:50,14.518,17.422,,30.4,,,,,,,,,,,
5/24/2016,11:59:00,17.420,18.872,,30.4,,,,,1.00,0.00,0.02,1.00,,,
5/24/2016,11:59:10,14.530,15.983,22.5,30.1,4.6,1.94,0.81,0.50,,,,,,,
5/24/2016,11:59:20,14.507,14.507,,30.7,,,,,,,,,,,
5/24/2016,11:59:30,11.626,13.079,,30.0,,,,,1.00,0.00,0.02,1.00,,,
5/24/2016,11:59:40,14.518,14.518,22.6,30.4,,1.94,0.81,0.50,,,,,,,
5/24/2016,11:59:50,11.631,11.631,,29.9,,,,,,,,,,,
5/24/2016,12:00:00,11.619,11.619,,30.2,4.6,,,,1.00,0.00,0.01,1.00,,,
5/24/2016,12:00:10,11.617,13.069,22.4,30.3,4.6,1.93,0.81,0.50,,,,,,,
5/24/2016,12:00:20,14.527,14.527,,30.2,,,,,,,,,,,
5/24/2016,12:00:30,8.715,11.620,,30.2,,,,,1.00,0.00,0.02,1.00,,,
5/24/2016,12:00:40,14.510,14.510,22.5,30.6,,1.94,0.82,0.50,,,,,,,
5/24/2016,12:00:50,14.470,14.470,,31.7,,,,,,,,,,,
5/24/2016,12:01:00,23.176,23.176,,31.3,,,,,1.00,0.00,0.01,1.00,,,
5/24/2016,12:01:10,11.553,11.553,22.4,32.3,4.6,1.95,0.82,0.50,,,,,,,
5/24/2016,12:01:20,11.574,14.468,,31.7,,,,,,,,,,,
5/24/2016,12:01:30,11.566,11.566,,32.0,,,,,1.00,0.00,0.02,1.00,,,
5/24/2016,12:01:40,17.373,17.373,22.6,31.5,,1.94,0.81,0.50,,,,,,,
5/24/2016,12:01:50,14.468,14.468,,31.7,,,,,,,,,,,
5/24/2016,12:02:00,11.593,13.042,,31.1,,,,,1.00,0.00,0.01,1.00,,,
5/24/2016,12:02:10,14.486,15.935,22.5,31.2,4.6,1.95,0.81,0.50,,,,,,,
5/24/2016,12:02:20,11.593,13.042,,31.1,,,,,,,,,,,
5/24/2016,12:02:30,17.394,18.844,,31.0,,,,,1.00,0.00,0.01,1.00,,,
5/24/2016,12:02:40,23.164,24.611,22.4,31.5,,1.95,0.81,0.50,,,,,,,
5/24/2016,12:02:50,14.470,15.917,,31.7,,,,,,,,,,,
5/24/2016,12:03:00,11.594,14.492,,31.1,,,,,1.00,0.00,0.01,1.00,,,
5/24/2016,12:03:10,17.407,17.407,22.5,30.7,4.6,1.94,0.81,0.50,,,,,,,
5/24/2016,12:03:20,11.699,11.699,,27.4,,,,,,,,,,,
5/24/2016,12:03:30,11.589,13.038,,31.2,,,,,1.00,0.00,0.01,1.00,,,
5/24/2016,12:03:40,11.566,11.566,22.5,32.0,,1.94,0.81,0.50,,,,,,,
5/24/2016,12:03:50,14.460,17.352,,31.9,,,,,,,,,,,
5/24/2016,12:04:00,11.574,14.468,,31.7,,,,,1.00,0.00,0.01,1.00,,,
5/24/2016,12:04:10,8.683,10.130,22.5,31.6,4.6,1.95,0.81,0.50,,,,,,,
5/24/2016,12:04:20,11.568,14.460,,31.9,,,,,,,,,,,
5/24/2016,12:04:30,14.468,15.915,,31.7,,,,,1.00,0.00,0.01,1.00,,,
5/24/2016,12:04:40,17.382,17.382,22.5,31.3,,1.95,0.81,0.50,,,,,,,
5/24/2016,12:04:50,11.566,11.566,,32.0,,,,,,,,,,,
5/24/2016,12:05:00,11.541,12.983,,32.7,,,,,1.00,0.00,0.02,1.00,,,
5/24/2016,12:05:10,14.429,15.872,22.4,32.7,4.6,1.94,0.81,0.50,,,,,,,
5/24/2016,12:05:20,11.509,12.947,,33.7,,,,,,,,,,,
5/24/2016,12:05:30,14.389,14.389,,33.6,,,,,1.00,0.00,0.01,1.00,,,
5/24/2016,12:05:40,11.521,12.961,22.5,33.3,,1.95,0.82,0.50,,,,,,,
5/24/2016,12:05:50,8.634,11.512,,33.6,,,,,,,,,,,
5/24/2016,12:06:00,14.406,15.847,,33.2,,,,,1.00,0.00,0.02,1.00,,,
5/24/2016,12:06:10,14.434,14.434,22.4,32.5,4.6,1.95,0.81,0.50,,,,,,,
5/24/2016,12:06:20,23.129,24.575,,32.0,,,,,,,,,,,
5/24/2016,12:06:30,11.546,12.989,,32.6,,,,,1.00,0.00,0.01,1.00,,,
5/24/2016,12:06:40,11.571,13.017,22.4,31.8,,1.95,0.81,0.50,,,,,,,
5/24/2016,12:06:50,17.336,18.780,,32.2,,,,,,,,,,,
5/24/2016,12:07:00,11.565,11.565,,32.0,,,,,1.00,0.00,0.01,1.00,,,
5/24/2016,12:07:10,11.565,13.010,22.4,32.0,4.6,1.94,0.81,0.50,,,,,,,
5/24/2016,12:07:20,11.573,11.573,,31.7,,,,,,,,,,,
5/24/2016,12:07:30,11.581,11.581,,31.5,,,,,1.00,0.00,0.01,1.00,,,
5/24/2016,12:07:40,14.479,14.479,22.4,31.4,,1.95,0.81,0.50,,,,,,,
5/24/2016,12:07:50,11.573,11.573,,31.7,,,,,,,,,,,
5/24/2016,12:08:00,11.588,13.036,,31.3,,,,,1.00,0.00,0.01,1.00,,,
5/24/2016,12:08:10,11.607,11.607,22.4,30.7,4.6,1.95,0.81,0.50,,,,,,,
5/24/2016,12:08:20,14.500,15.950,,30.9,,,,,,,,,,,
5/24/2016,12:08:30,14.507,15.958,,30.7,,,,,1.00,0.00,0.01,1.00,,,
5/24/2016,12:08:40,14.486,14.486,22.4,31.2,,1.94,0.81,0.50,,,,,,,
5/24/2016,12:08:50,8.705,11.607,,30.7,,,,,,,,,,,
5/24/2016,12:09:00,17.365,17.365,,31.6,,,,,1.00,0.00,0.01,1.00,,,
5/24/2016,12:09:10,14.421,14.421,22.4,32.8,4.6,1.95,0.82,0.50,,,,,,,
5/24/2016,12:09:20,14.463,15.910,,31.8,,,,,,,,,,,
5/24/2016,12:09:30,20.287,21.736,,31.1,,,,,1.00,0.00,0.02,1.00,,,
5/24/2016,12:09:40,17.356,17.356,22.5,31.8,,1.94,0.81,0.50,,,,,,,
5/24/2016,12:09:50,11.606,14.507,,30.7,,,,,,,,,,,
5/24/2016,12:10:00,11.615,13.067,,30.4,,,,,1.00,0.00,0.01,1.00,,,
5/24/2016,12:10:10,11.626,13.079,22.4,30.0,4.5,1.94,0.82,0.50,,,,,,,
5/24/2016,12:10:20,14.541,15.995,,29.8,,,,,,,,,,,
5/24/2016,12:10:30,14.518,14.518,,30.4,,,,,1.00,0.00,0.01,1.00,,,
5/24/2016,12:10:40,17.427,17.427,22.4,30.3,,1.95,0.81,0.50,,,,,,,
5/24/2016,12:10:50,11.616,13.068,,30.4,,,,,,,,,,,
5/24/2016,12:11:00,11.614,13.065,,30.4,,,,,1.00,0.00,0.02,1.00,,,
5/24/2016,12:11:10,11.609,13.060,22.4,30.6,4.6,1.94,0.81,0.50,,,,,,,
5/24/2016,12:11:20,20.324,20.324,,30.4,,,,,,,,,,,
5/24/2016,12:11:30,14.520,17.424,,30.4,,,,,1.00,0.00,0.01,1.00,,,
5/24/2016,12:11:40,11.619,13.072,22.4,30.2,,1.94,0.81,0.50,,,,,,,
5/24/2016,12:11:50,8.709,10.161,,30.5,,,,,,,,,,,
5/24/2016,12:12:00,11.615,13.067,,30.4,,,,,1.00,0.00,0.02,1.00,,,
5/24/2016,12:12:10,26.125,27.577,22.4,30.5,4.6,1.94,0.82,0.50,,,,,,,
5/24/2016,12:12:20,11.636,11.636,,29.7,,,,,,,,,,,
5/24/2016,12:12:30,11.581,14.476,,31.5,,,,,1.00,0.00,0.01,1.00,,,
5/24/2016,12:12:40,11.581,13.028,22.4,31.5,,1.94,0.81,0.50,,,,,,,
5/24/2016,12:12:50,14.440,14.440,,32.4,,,,,,,,,,,
5/24/2016,12:13:00,8.672,11.563,,32.0,,,,,1.00,0.00,0.01,1.00,,,
5/24/2016,12:13:10,11.544,11.544,22.4,32.6,4.5,1.94,0.81,0.50,,,,,,,
5/24/2016,12:13:20,11.539,11.539,,32.8,,,,,,,,,,,
5/24/2016,12:13:30,11.588,11.588,,31.3,,,,,1.00,0.00,0.02,1.00,,,
5/24/2016,12:13:40,11.578,13.025,22.4,31.6,,1.95,0.81,0.50,,,,,,,
5/24/2016,12:13:50,14.471,15.918,,31.6,,,,,,,,,,,
5/24/2016,12:14:00,11.581,13.028,,31.5,,,,,1.00,0.00,0.01,1.00,,,
5/24/2016,12:14:10,17.387,17.387,22.4,31.2,4.6,1.95,0.81,0.50,,,,,,,
5/24/2016,12:14:20,14.498,15.948,,30.9,,,,,,,,,,,
5/24/2016,12:14:30,11.602,13.052,,30.8,,,,,1.00,0.00,0.01,1.00,,,
5/24/2016,12:14:40,11.577,11.577,22.4,31.6,,1.95,0.81,0.50,,,,,,,
5/24/2016,12:14:50,11.579,11.579,,31.5,,,,,,,,,,,
5/24/2016,12:15:00,11.582,13.029,,31.5,,,,,1.00,0.00,0.02,1.00,,,
5/24/2016,12:15:10,11.596,11.596,22.4,31.0,4.5,1.94,0.81,0.50,,,,,,,
5/24/2016,12:15:20,14.495,15.945,,31.0,,,,,,,,,,,
5/24/2016,12:15:30,11.598,11.598,,30.9,,,,,1.00,0.00,0.02,1.00,,,
5/24/2016,12:15:40,11.595,11.595,22.4,31.0,,1.94,0.81,0.50,,,,,,,
5/24/2016,12:15:50,11.582,13.029,,31.5,,,,,,,,,,,
5/24/2016,12:16:00,11.546,12.989,,32.6,,,,,1.00,0.00,0.02,1.00,,,
5/24/2016,12:16:10,14.456,14.456,22.4,32.0,4.6,1.94,0.81,0.50,,,,,,,
5/24/2016,12:16:20,11.577,11.577,,31.6,,,,,,,,,,,
5/24/2016,12:16:30,14.489,15.938,,31.2,,,,,1.00,0.00,0.01,1.00,,,
5/24/2016,12:16:40,11.578,13.025,22.4,31.6,,1.94,0.81,0.50,,,,,,,
5/24/2016,12:16:50,11.579,13.027,,31.5,,,,,,,,,,,
5/24/2016,12:17:00,11.558,13.003,,32.2,,,,,1.00,0.00,0.01,1.00,,,
5/24/2016,12:17:10,11.571,11.571,22.4,31.8,4.6,1.95,0.81,0.50,,,,,,,
5/24/2016,12:17:20,11.591,11.591,,31.2,,,,,,,,,,,
5/24/2016,12:17:30,14.489,14.489,,31.2,,,,,1.00,0.00,0.01,1.00,,,
5/24/2016,12:17:40,11.571,13.017,22.4,31.8,,1.94,0.82,0.50,,,,,,,
5/24/2016,12:17:50,8.665,11.553,,32.3,,,,,,,,,,,
5/24/2016,12:18:00,17.322,17.322,,32.5,,,,,1.00,0.00,0.01,1.00,,,
5/24/2016,12:18:10,14.456,15.901,22.5,32.0,4.6,1.95,0.82,0.50,,,,,,,
5/24/2016,12:18:20,17.352,20.245,,31.9,,,,,,,,,,,
5/24/2016,12:18:30,8.682,11.576,,31.7,,,,,1.00,0.00,0.02,1.00,,,
5/24/2016,12:18:40,11.600,13.050,22.4,30.9,,1.95,0.81,0.50,,,,,,,
5/24/2016,12:18:50,14.479,15.927,,31.4,,,,,,,,,,,
5/24/2016,12:19:00,11.583,11.583,,31.4,,,,,1.00,0.00,0.01,1.00,,,
5/24/2016,12:19:10,14.463,15.910,22.4,31.8,4.6,1.94,0.82,0.50,,,,,,,
5/24/2016,12:19:20,11.576,11.576,,31.7,,,,,,,,,,,
5/24/2016,12:19:30,14.468,15.915,,31.7,,,,,1.00,0.00,0.02,1.00,,,
5/24/2016,12:19:40,11.585,14.482,22.4,31.3,,1.95,0.82,0.50,,,,,,,
5/24/2016,12:19:50,14.500,14.500,,30.9,,,,,,,,,,,
5/24/2016,12:20:00,14.498,14.498,,30.9,,,,,1.00,0.00,0.02,1.00,,,
5/24/2016,12:20:10,14.497,14.497,22.4,31.0,4.6,1.95,0.81,0.50,,,,,,,
5/24/2016,12:20:20,11.556,13.000,,32.3,,,,,,,,,,,
5/24/2016,12:20:30,11.616,14.520,,30.4,,,,,1.00,0.00,0.02,1.00,,,
5/24/2016,12:20:40,14.514,15.966,22.4,30.5,,1.94,0.81,0.50,,,,,,,
5/24/2016,12:20:50,14.513,15.964,,30.5,,,,,,,,,,,
5/24/2016,12:21:00,11.608,13.059,,30.6,,,,,1.00,0.00,0.01,1.00,,,
5/24/2016,12:21:10,11.585,13.034,22.4,31.3,4.5,1.95,0.81,0.50,,,,,,,
5/24/2016,12:21:20,17.396,17.396,,31.0,,,,,,,,,,,
5/24/2016,12:21:30,11.614,13.065,,30.4,,,,,1.00,0.00,0.01,1.00,,,
5/24/2016,12:21:40,11.612,13.064,22.4,30.5,,1.94,0.81,0.50,,,,,,,
5/24/2016,12:21:50,14.541,14.541,,29.8,,,,,,,,,,,
5/24/2016,12:22:00,14.523,14.523,,30.3,,,,,1.00,0.00,0.01,1.00,,,
5/24/2016,12:22:10,11.616,11.616,22.4,30.4,4.6,1.95,0.82,0.50,,,,,,,
5/24/2016,12:22:20,14.527,14.527,,30.2,,,,,,,,,,,
5/24/2016,12:22:30,11.633,13.087,,29.8,,,,,1.00,0.00,0.01,1.00,,,
5/24/2016,12:22:40,11.626,11.626,22.4,30.0,,1.94,0.81,0.50,,,,,,,
5/24/2016,12:22:50,11.618,14.523,,30.3,,,,,,,,,,,
5/24/2016,12:23:00,11.631,11.631,,29.9,,,,,1.00,0.00,0.01,1.00,,,
5/24/2016,12:23:10,11.598,11.598,22.4,30.9,4.6,1.94,0.80,0.50,,,,,,,
5/24/2016,12:23:20,8.720,10.173,,30.0,,,,,,,,,,,
5/24/2016,12:23:30,11.588,11.588,,31.3,,,,,1.00,0.00,0.01,1.00,,,
5/24/2016,12:23:40,23.124,24.569,22.4,32.1,,1.94,0.81,0.50,,,,,,,
5/24/2016,12:23:50,11.544,11.544,,32.6,,,,,,,,,,,
5/24/2016,12:24:00,14.468,15.915,,31.7,,,,,1.00,0.00,0.01,1.00,,,
5/24/2016,12:24:10,11.577,13.024,22.5,31.6,4.6,1.95,0.81,0.50,,,,,,,
5/24/2016,12:24:20,11.539,11.539,,32.8,,,,,,,,,,,
5/24/2016,12:24:30,11.541,11.541,,32.7,,,,,1.00,0.00,0.02,1.00,,,
5/24/2016,12:24:40,11.529,12.970,22.4,33.1,,1.95,0.82,0.50,,,,,,,
5/24/2016,12:24:50,11.556,11.556,,32.3,,,,,,,,,,,
5/24/2016,12:25:00,11.551,11.551,,32.4,,,,,1.00,0.00,0.02,1.00,,,
5/24/2016,12:25:10,11.539,11.539,22.4,32.8,4.6,1.94,0.80,0.50,,,,,,,
5/24/2016,12:25:20,11.543,12.986,,32.7,,,,,,,,,,,
5/24/2016,12:25:30,14.421,15.863,,32.8,,,,,1.00,0.00,0.01,1.00,,,
5/24/2016,12:25:40,17.341,20.231,22.5,32.1,,1.94,0.81,0.50,,,,,,,
5/24/2016,12:25:50,17.367,18.814,,31.6,,,,,,,,,,,
5/24/2016,12:26:00,11.577,13.024,,31.6,,,,,1.00,0.00,0.02,1.00,,,
5/24/2016,12:26:10,11.584,14.480,22.4,31.4,4.6,1.94,0.82,0.50,,,,,,,
5/24/2016,12:26:20,11.583,11.583,,31.4,,,,,,,,,,,
5/24/2016,12:26:30,11.573,11.573,,31.7,,,,,1.00,0.00,0.02,1.00,,,
5/24/2016,12:26:40,11.572,13.018,22.4,31.8,,1.94,0.81,0.50,,,,,,,
5/24/2016,12:26:50,11.585,13.034,,31.3,,,,,,,,,,,
5/24/2016,12:27:00,11.591,13.040,,31.2,,,,,1.00,0.00,0.02,1.00,,,
5/24/2016,12:27:10,17.385,18.834,22.4,31.2,4.6,1.95,0.81,0.50,,,,,,,
5/24/2016,12:27:20,11.591,13.040,,31.2,,,,,,,,,,,
5/24/2016,12:27:30,23.199,24.649,,30.9,,,,,1.00,0.00,0.02,1.00,,,
5/24/2016,12:27:40,8.699,10.149,22.4,30.9,,1.94,0.81,0.50,,,,,,,
5/24/2016,12:27:50,11.590,11.590,,31.2,,,,,,,,,,,
5/24/2016,12:28:00,14.470,15.917,,31.7,,,,,1.00,0.00,0.02,1.00,,,
5/24/2016,12:28:10,17.369,18.816,22.4,31.5,4.5,1.94,0.80,0.50,,,,,,,
5/24/2016,12:28:20,11.579,13.027,,31.5,,,,,,,,,,,
5/24/2016,12:28:30,11.578,13.025,,31.6,,,,,1.00,0.00,0.02,1.00,,,
5/24/2016,12:28:40,11.589,13.038,22.4,31.2,,1.95,0.81,0.50,,,,,,,
5/24/2016,12:28:50,11.561,13.006,,32.1,,,,,,,,,,,
5/24/2016,12:29:00,11.555,14.443,,32.3,,,,,1.00,0.00,0.02,1.00,,,
5/24/2016,12:29:10,8.680,10.127,22.4,31.7,4.6,1.94,0.81,0.50,,,,,,,
5/24/2016,12:29:20,14.445,14.445,,32.3,,,,,,,,,,,
5/24/2016,12:29:30,20.227,20.227,,32.2,,,,,1.00,0.00,0.01,1.00,,,
5/24/2016,12:29:40,17.337,18.782,22.5,32.2,,1.94,0.81,0.50,,,,,,,
5/24/2016,12:29:50,11.570,13.016,,31.8,,,,,,,,,,,
5/24/2016,12:30:00,14.426,15.868,,32.7,,,,,1.00,0.00,0.01,1.00,,,
5/24/2016,12:30:10,14.391,15.830,22.4,33.5,4.6,1.95,0.81,0.50,,,,,,,
5/24/2016,12:30:20,11.530,11.530,,33.0,,,,,,,,,,,
5/24/2016,12:30:30,11.548,14.435,,32.5,,,,,1.00,0.00,0.02,1.00,,,
5/24/2016,12:30:40,11.558,13.003,22.4,32.2,,1.94,0.81,0.50,,,,,,,
5/24/2016,12:30:50,11.577,13.024,,31.6,,,,,,,,,,,
5/24/2016,12:31:00,8.675,11.567,,31.9,,,,,1.00,0.00,0.01,1.00,,,
5/24/2016,12:31:10,14.454,14.454,22.4,32.0,4.6,1.94,0.81,0.50,,,,,,,
5/24/2016,12:31:20,8.672,11.563,,32.0,,,,,,,,,,,
5/24/2016,12:31:30,14.467,14.467,,31.7,,,,,1.00,0.00,0.01,1.00,,,
5/24/2016,12:31:40,14.459,14.459,22.4,31.9,,1.95,0.82,0.50,,,,,,,
5/24/2016,12:31:50,8.594,11.459,,35.0,,,,,,,,,,,
5/24/2016,12:32:00,11.612,13.064,,30.5,,,,,1.00,0.00,0.01,1.00,,,
5/24/2016,12:32:10,14.503,14.503,22.4,30.8,4.6,1.94,0.81,0.50,,,,,,,
5/24/2016,12:32:20,31.928,31.928,,30.5,,,,,,,,,,,
5/24/2016,12:32:30,11.596,14.495,,31.0,,,,,1.00,0.00,0.02,1.00,,,
5/24/2016,12:32:40,11.597,13.047,22.3,31.0,,1.95,0.82,0.50,,,,,,,
5/24/2016,12:32:50,11.601,14.501,,30.8,,,,,,,,,,,
5/24/2016,12:33:00,11.611,11.611,,30.5,,,,,1.00,0.00,0.02,1.00,,,
5/24/2016,12:33:10,11.602,11.602,22.3,30.8,4.6,1.95,0.81,0.50,,,,,,,
5/24/2016,12:33:20,11.606,13.056,,30.7,,,,,,,,,,,
5/24/2016,12:33:30,23.173,24.621,,31.3,,,,,1.00,0.00,0.02,1.00,,,
5/24/2016,12:33:40,11.611,14.514,22.4,30.5,,1.95,0.81,0.50,,,,,,,
5/24/2016,12:33:50,8.716,10.169,,30.2,,,,,,,,,,,
5/24/2016,12:34:00,11.620,13.073,,30.2,,,,,1.00,0.00,0.01,1.00,,,
5/24/2016,12:34:10,11.617,13.069,22.4,30.3,4.5,1.94,0.81,0.50,,,,,,,
5/24/2016,12:34:20,11.627,14.534,,30.0,,,,,,,,,,,
5/24/2016,12:34:30,14.520,14.520,,30.4,,,,,1.00,0.00,0.01,1.00,,,
5/24/2016,12:34:40,20.348,23.255,22.4,30.0,,1.94,0.81,0.50,,,,,,,
5/24/2016,12:34:50,14.552,14.552,,29.5,,,,,,,,,,,
5/24/2016,12:35:00,11.622,11.622,,30.2,,,,,1.00,0.00,0.02,1.00,,,
5/24/2016,12:35:10,8.728,11.637,22.4,29.6,4.5,1.95,0.81,0.50,,,,,,,
5/24/2016,12:35:20,11.638,13.093,,29.6,,,,,,,,,,,
5/24/2016,12:35:30,17.431,18.883,,30.2,,,,,1.00,0.00,0.02,1.00,,,
5/24/2016,12:35:40,14.548,16.003,22.4,29.6,,1.95,0.81,0.50,,,,,,,
5/24/2016,12:35:50,14.537,15.991,,29.9,,,,,,,,,,,
5/24/2016,12:36:00,11.606,11.606,,30.7,,,,,1.00,0.00,0.01,1.00,,,
5/24/2016,12:36:10,17.401,17.401,22.4,30.8,4.6,1.94,0.81,0.50,,,,,,,
5/24/2016,12:36:20,14.473,14.473,,31.6,,,,,,,,,,,
5/24/2016,12:36:30,11.556,11.556,,32.3,,,,,1.00,0.00,0.01,1.00,,,
5/24/2016,12:36:40,11.568,13.014,22.4,31.9,,1.94,0.81,0.50,,,,,,,
5/24/2016,12:36:50,11.596,11.596,,31.0,,,,,,,,,,,
5/24/2016,12:37:00,11.579,13.027,,31.5,,,,,1.00,0.00,0.01,1.00,,,
5/24/2016,12:37:10,17.362,20.255,22.4,31.7,4.5,1.95,0.81,0.50,,,,,,,
5/24/2016,12:37:20,23.173,23.173,,31.3,,,,,,,,,,,
5/24/2016,12:37:30,11.577,11.577,,31.6,,,,,1.00,0.00,0.01,1.00,,,
5/24/2016,12:37:40,11.573,14.467,22.4,31.7,,1.94,0.81,0.50,,,,,,,
5/24/2016,12:37:50,14.578,14.578,,28.7,,,,,,,,,,,
5/24/2016,12:38:00,14.479,15.927,,31.4,,,,,1.00,0.00,0.02,1.00,,,
5/24/2016,12:38:10,11.587,13.035,22.4,31.3,4.5,1.95,0.81,0.50,,,,,,,
5/24/2016,12:38:20,11.577,11.577,,31.6,,,,,,,,,,,
5/24/2016,12:38:30,14.485,15.933,,31.3,,,,,1.00,0.00,0.02,1.00,,,
5/24/2016,12:38:40,17.358,18.804,22.5,31.8,,1.94,0.81,0.50,,,,,,,
5/24/2016,12:38:50,11.591,14.489,,31.2,,,,,,,,,,,
5/24/2016,12:39:00,17.358,17.358,,31.8,,,,,1.00,0.00,0.02,1.00,,,
5/24/2016,12:39:10,11.567,13.013,22.4,31.9,4.6,1.94,0.81,0.50,,,,,,,
5/24/2016,12:39:20,11.547,11.547,,32.5,,,,,,,,,,,
